Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,label
192.168.220.130-192.168.220.1-80-62482-6,192.168.220.1,62482,192.168.220.130,80,6,28-04-2025 15:28,2003680,4,6,0,0,0,0,0,0,0,0,0,0,0,4.990816897,222631.1111,263957.208,501332,12,1503324,501108,370.8625082,501366,500683,2003680,400736,224011.9776,501363,12,0,0,0,0,128,132,1.996326759,2.994490138,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.251.42.78-192.168.220.130-443-52549-17,192.168.220.130,52549,142.251.42.78,443,17,28-04-2025 15:47,146829,13,13,749,9204,108,40,57.61538462,21.3523553,1357,42,708,642.6974405,67786.33649,177.0767355,5873.16,8679.469726,40218,0,134876,11239.66667,11430.83607,40218,171,144139,12011.58333,16820.78104,59356,0,0,0,0,0,104,104,88.53836776,88.53836776,40,1357,418.8888889,575.9805241,331753.5641,0,0,0,0,0,0,0,0,1,435,57.61538462,708,0,0,0,0,0,0,13,749,13,9204,-1,-1,13,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-63686-6,192.168.220.1,63686,192.168.220.130,80,6,28-04-2025 15:28,2004180,4,6,0,0,0,0,0,0,0,0,0,0,0,4.989571795,222686.6667,264031.6462,501510,31,1503790,501263.3333,317.6166452,501541,500917,2004180,400836,224052.2438,501549,40,0,0,0,0,128,132,1.995828718,2.993743077,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-58489-6,192.168.220.1,58489,192.168.220.130,80,6,28-04-2025 15:27,2005118,4,6,0,0,0,0,0,0,0,0,0,0,0,4.987237659,222790.8889,264139.4915,501743,30,1503838,501279.3333,465.3615082,501780,500860,2005118,401023.6,224161.969,501855,31,0,0,0,0,128,132,1.994895064,2.992342595,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-18.67.196.194-41712-80-6,192.168.220.130,41712,18.67.196.194,80,6,28-04-2025 15:49,11466980,7,7,850,1758,425,0,121.4285714,207.3787655,881,0,251.1428571,428.9096364,227.4356457,1.220896871,882075.3846,2755367.632,10000000,47,11500000,1909398.5,3983583.14,10000000,880,11500000,1911163.333,4469383.794,11000000,1975,0,0,0,0,140,164,0.610448435,0.610448435,0,881,173.8666667,322.1685155,103792.5524,0,1,0,0,0,0,0,0,1,186.2857143,121.4285714,251.1428571,0,0,0,0,0,0,7,850,7,1758,-1,64240,2,0,435113,0,435113,435113,10000000,0,10000000,10000000,normal,0
192.168.220.130-192.168.220.1-80-63419-6,192.168.220.1,63419,192.168.220.130,80,6,28-04-2025 15:28,2006643,4,6,0,0,0,0,0,0,0,0,0,0,0,4.983447479,222960.3333,264250.1061,501948,10,1504952,501650.6667,514.3785895,502122,501102,2006643,401328.6,224344.1478,501976,10,0,0,0,0,128,132,1.993378992,2.990068488,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-63455-6,192.168.220.1,63455,192.168.220.130,80,6,28-04-2025 15:28,2003367,4,6,0,0,0,0,0,0,0,0,0,0,0,4.991596647,222596.3333,263891.992,502254,11,1502325,500775,1438.158545,502435,499905,2003367,400673.4,223966.2158,502322,34,0,0,0,0,128,132,1.996638659,2.994957988,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-52686-53-17,192.168.220.130,52686,192.168.220.2,53,17,28-04-2025 15:47,22681,1,3,36,152,36,36,36,0,64,36,50.66666667,14.04753834,8288.876152,176.3590671,7560.333333,12996.27521,22567,1,0,0,0,0,0,22681,11340.5,16036.47469,22680,1,0,0,0,0,8,24,44.08976677,132.2693003,36,64,44.8,12.77497554,163.2,0,0,0,0,0,0,0,0,3,56,36,50.66666667,0,0,0,0,0,0,1,36,3,152,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-63417-6,192.168.220.1,63417,192.168.220.130,80,6,28-04-2025 15:28,2007451,4,6,0,0,0,0,0,0,0,0,0,0,0,4.981441639,223050.1111,264449.5433,504016,14,1505473,501824.3333,2026.270054,504164,500639,2007451,401490.2,224421.7817,504039,40,0,0,0,0,128,132,1.992576656,2.988864984,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-42366-53-17,192.168.220.130,42366,192.168.220.2,53,17,28-04-2025 15:47,19668,1,3,57,287,57,57,57,0,121,57,95.66666667,34.01960219,17490.33964,203.3760423,6556,11254.14701,19551,1,0,0,0,0,0,19668,9834,13905.96196,19667,1,0,0,0,0,8,24,50.84401058,152.5320317,57,121,80.2,32.049961,1027.2,0,0,0,0,0,0,0,0,3,100.25,57,95.66666667,0,0,0,0,0,0,1,57,3,287,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
175.100.184.8-192.168.220.130-80-34124-6,192.168.220.130,34124,175.100.184.8,80,6,28-04-2025 15:46,119336668,18,17,832,1779,416,0,46.22222222,134.5264267,890,0,104.6470588,295.4079682,21.87927687,0.293287894,3509902,4783551.494,10200000,55,119000000,7019179.647,4586007.65,10200000,469,119000000,7458541.75,4657899.597,11200000,1083,0,0,0,0,360,364,0.150833774,0.14245412,0,890,72.52777778,222.9133702,49690.37063,0,1,0,0,0,0,0,0,0,74.6,46.22222222,104.6470588,0,0,0,0,0,0,18,832,17,1779,-1,64240,2,0,632652.2727,1469219.197,4887734,267,10200000,70608.15094,10200000,10000000,normal,0
192.168.220.130-192.168.220.1-80-59045-6,192.168.220.1,59045,192.168.220.130,80,6,28-04-2025 15:27,2007743,4,6,0,0,0,0,0,0,0,0,0,0,0,4.980717154,223082.5556,264460.565,502518,30,1506814,502271.3333,456.017909,502548,501745,2007743,401548.6,224447.1154,502555,47,0,0,0,0,128,132,1.992286861,2.988430292,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-58425-6,192.168.220.1,58425,192.168.220.130,80,6,28-04-2025 15:27,2004631,4,6,0,0,0,0,0,0,0,0,0,0,0,4.988449246,222736.7778,263995.6951,501551,39,1502868,500956,355.2703196,501347,500653,2004631,400926.2,224103.0814,501647,39,0,0,0,0,128,132,1.995379698,2.993069547,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-57812-53-17,192.168.220.130,57812,192.168.220.2,53,17,28-04-2025 15:49,17867,1,3,33,143,33,33,33,0,61,33,47.66666667,14.04753834,9850.56249,223.8764202,5955.666667,10097.19279,17614,1,0,0,0,0,0,17867,8933.5,12632.46265,17866,1,0,0,0,0,8,24,55.96910505,167.9073152,33,61,41.8,12.77497554,163.2,0,0,0,0,0,0,0,0,3,52.25,33,47.66666667,0,0,0,0,0,0,1,33,3,143,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
142.251.220.1-192.168.220.130-443-51302-6,192.168.220.130,51302,142.251.220.1,443,6,28-04-2025 15:47,232604,16,16,1399,13475,517,0,87.4375,144.9183535,7925,0,842.1875,2014.626358,63945.58993,137.5728706,7503.354839,18451.0893,90682,0,214478,14298.53333,24975.9496,90682,156,231331,15422.06667,24664.06678,91153,0,0,0,0,0,320,344,68.78643531,68.78643531,0,7925,450.7272727,1435.73255,2061327.955,0,1,0,0,0,0,0,0,1,464.8125,87.4375,842.1875,0,0,0,0,0,0,16,1399,16,13475,-1,64240,10,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-104.21.48.105-443-52832-17,192.168.220.130,443,104.21.48.105,52832,17,28-04-2025 15:49,13886381,8,1,1522,459,459,25,190.25,222.552562,459,459,459,0,142.6577594,0.648117029,1735797.625,2531439.722,6960076,76,13900000,1983757.857,2627235.238,6960076,115,0,0,0,0,0,0,0,0,0,64,8,0.576104026,0.072013003,25,459,244,226.6348017,51363.33333,0,0,0,0,0,0,0,0,0,271.1111111,190.25,459,0,0,0,0,0,0,8,1522,1,459,-1,-1,8,0,6926305,0,6926305,6926305,6960076,0,6960076,6960076,normal,0
192.168.220.130-192.168.220.1-80-61323-6,192.168.220.1,61323,192.168.220.130,80,6,28-04-2025 15:28,2008671,4,6,0,0,0,0,0,0,0,0,0,0,0,4.978416077,223185.6667,264496.5112,502467,32,1507103,502367.6667,416.9608295,502632,501887,2008671,401734.2,224558.8244,502671,32,0,0,0,0,128,132,1.991366431,2.987049646,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.251.220.10-192.168.220.130-443-36465-17,192.168.220.130,36465,142.251.220.10,443,17,28-04-2025 15:47,273011,12,18,862,12646,331,31,71.83333333,84.32387059,1357,24,702.5555556,624.7155797,49477.85987,109.8856823,9414.172414,15149.05597,61168,0,208071,18915.54545,20813.33596,61575,116,273011,16059.47059,21301.4025,64348,0,0,0,0,0,96,144,43.9542729,65.93140936,24,1357,479.516129,588.01014,345755.9247,0,0,0,0,0,0,0,0,1,495.5,71.83333333,702.5555556,0,0,0,0,0,0,12,862,18,12646,-1,-1,12,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-56553-53-17,192.168.220.130,56553,192.168.220.2,53,17,28-04-2025 15:47,15637,1,3,51,257,51,51,51,0,109,51,85.66666667,30.61590001,19696.8728,255.8035429,5212.333333,8538.387689,15070,129,0,0,0,0,0,15637,7818.5,10437.6032,15199,438,0,0,0,0,8,24,63.95088572,191.8526572,51,109,71.8,28.79583303,829.2,0,0,0,0,0,0,0,0,3,89.75,51,85.66666667,0,0,0,0,0,0,1,51,3,257,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-74.125.200.155-47720-443-6,74.125.200.155,443,192.168.220.130,47720,6,28-04-2025 15:49,66972,2,1,0,0,0,0,0,0,0,0,0,0,0,44.79483963,33486,46478.12873,66351,621,66351,66351,0,66351,66351,0,0,0,0,0,0,0,0,0,40,20,29.86322642,14.93161321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
142.250.183.206-192.168.220.130-443-33442-6,192.168.220.130,33442,142.250.183.206,443,6,28-04-2025 15:49,207467,9,9,792,3476,517,0,88,172.204094,2831,0,386.2222222,938.749804,20571.94638,86.76078605,12203.94118,23978.66683,78024,32,197693,24711.625,31414.99046,78024,192,207346,25918.25,30516.53063,78747,1336,0,0,0,0,180,204,43.38039303,43.38039303,0,2831,224.6315789,655.7743693,430040.0234,0,1,0,0,0,0,0,0,1,237.1111111,88,386.2222222,0,0,0,0,0,0,9,792,9,3476,-1,64240,4,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-35.244.181.201-58152-443-6,192.168.220.130,58152,35.244.181.201,443,6,28-04-2025 15:47,117842742,20,21,1120,5404,305,0,56,87.80001199,2824,0,257.3333333,640.644233,55.36191614,0.3479213,2946068.55,13000000,59000000,0,118000000,6201622.263,18500000,59000000,62,118000000,5892134.75,18100000,59000000,0,0,0,0,0,400,444,0.169717707,0.178203593,0,2824,155.3333333,463.1525939,214510.3252,0,1,0,0,0,0,0,0,1,159.1219512,56,257.3333333,0,0,0,0,0,0,20,1120,21,5404,-1,64240,9,0,215891,222375.1832,373134,58648,58700000,367976.2476,59000000,58400000,normal,0
192.168.220.130-192.168.220.1-80-62564-6,192.168.220.1,62564,192.168.220.130,80,6,28-04-2025 15:28,2010004,4,6,0,0,0,0,0,0,0,0,0,0,0,4.975114477,223333.7778,264638.3182,505481,69,1507637,502545.6667,2845.286863,505797,500511,2010004,402000.8,224695.5196,505705,69,0,0,0,0,128,132,1.990045791,2.985068686,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.250.183.67-192.168.220.130-80-46944-6,142.250.183.67,80,192.168.220.130,46944,6,28-04-2025 15:47,8643,1,1,0,0,0,0,0,0,0,0,0,0,0,231.4011339,8643,0,8643,8643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,115.7005669,115.7005669,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-74.125.24.84-38742-443-17,192.168.220.130,38742,74.125.24.84,443,17,28-04-2025 15:47,587323,9,17,1039,12554,646,31,115.4444444,200.5343556,1357,27,738.4705882,619.9180508,23143.99402,44.26865626,23492.92,35087.98166,94411,0,419765,52470.625,48487.73055,116618,190,587323,36707.6875,55457.4875,195505,0,0,0,0,0,72,136,15.32376563,28.94489063,27,1357,553.7037037,602.0724346,362491.2165,0,0,0,0,0,0,0,0,1,575,115.4444444,738.4705882,0,0,0,0,0,0,9,1039,17,12554,-1,-1,9,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-61617-6,192.168.220.1,61617,192.168.220.130,80,6,28-04-2025 15:28,2003450,4,6,0,0,0,0,0,0,0,0,0,0,0,4.991389853,222605.5556,263931.8596,501389,20,1502853,500951,490.1703785,501409,500434,2003450,400690,223979.4788,501411,24,0,0,0,0,128,132,1.996555941,2.994833912,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-51756-53-17,192.168.220.130,51756,192.168.220.2,53,17,28-04-2025 15:47,22208,1,3,31,227,31,31,31,0,104,31,75.66666667,39.14502948,11617.43516,180.1152738,7402.666667,7783.622186,15680,231,0,0,0,0,0,22208,11104,6798.124594,15911,6297,0,0,0,0,8,24,45.02881844,135.0864553,31,104,57.8,36.94184619,1364.7,0,0,0,0,0,0,0,0,3,72.25,31,75.66666667,0,0,0,0,0,0,1,31,3,227,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-61995-6,192.168.220.1,61995,192.168.220.130,80,6,28-04-2025 15:28,2004477,4,6,0,0,0,0,0,0,0,0,0,0,0,4.988832498,222719.6667,264011.8396,501253,25,1503130,501043.3333,286.1019632,501279,500725,2004477,400895.4,224089.6246,501435,32,0,0,0,0,128,132,1.995532999,2.993299499,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
175.100.184.8-192.168.220.130-80-34122-6,192.168.220.130,34122,175.100.184.8,80,6,28-04-2025 15:49,12453902,2,3,0,0,0,0,0,0,0,0,0,0,0,0.401480596,3113475.5,4863981.03,10200000,305,2213943,2213943,0,2213943,2213943,10200000,5120228.5,7240665.252,10200000,305,0,0,0,0,40,60,0.160592238,0.240888358,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,-1,64240,0,0,305,0,305,305,10200000,0,10200000,10200000,normal,0
142.250.183.110-192.168.220.130-443-59582-17,192.168.220.130,59582,142.250.183.110,443,17,28-04-2025 15:47,115029391,779,3734,341342,4227382,1357,31,438.1797176,555.0556456,1357,24,1132.132298,482.5663698,39717.88393,39.23345121,25494.10262,321562.6469,10000000,-6,115000000,147830.464,764305.9836,10000000,68,115000000,30808.49049,355295.405,10000000,0,0,0,0,0,6232,29872,6.77218225,32.46126896,24,1357,1012.423793,560.8356689,314536.6475,0,0,0,0,0,0,0,0,4,1012.648128,438.1797176,1132.132298,0,0,0,0,0,0,779,341342,3734,4227382,-1,-1,779,0,20000000,29000000,62900000,172458,8694369,2379896.772,10000000,5126719,normal,0
192.168.220.130-5.223.43.17-39492-443-6,192.168.220.130,39492,5.223.43.17,443,6,28-04-2025 15:49,335434,6,8,1076,5431,517,0,179.3333333,254.3412406,3692,0,678.875,1288.997112,19398.74908,41.73697359,25802.61538,32857.61138,81787,43,208851,41770.2,52592.94183,113576,602,335434,47919.14286,41753.82807,99891,456,0,0,0,0,120,184,17.8872744,23.8496992,0,3692,433.8,964.0405445,929374.1714,0,1,0,0,0,0,0,0,1,464.7857143,179.3333333,678.875,0,0,0,0,0,0,6,1076,8,5431,-1,64240,3,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-58961-6,192.168.220.1,58961,192.168.220.130,80,6,28-04-2025 15:27,2006249,4,6,0,0,0,0,0,0,0,0,0,0,0,4.98442616,222916.5556,264275.0219,501896,12,1504196,501398.6667,426.6829424,501672,500907,2006249,401249.8,224299.0579,501908,12,0,0,0,0,128,132,1.993770464,2.990655696,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-23.9.220.6-38714-80-6,23.9.220.6,80,192.168.220.130,38714,6,28-04-2025 15:49,11085,1,1,0,0,0,0,0,0,0,0,0,0,0,180.4239964,11085,0,11085,11085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90.2119982,90.2119982,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-23.9.220.6-38714-80-6,192.168.220.130,38714,23.9.220.6,80,6,28-04-2025 15:47,115480914,16,15,416,873,416,0,26,104,873,0,58.2,225.4076307,11.16201765,0.268442628,3849363.8,4949253.707,10200000,52,115000000,7697946.4,4360256.312,10200000,938,114000000,8109181.643,4396133.925,11100000,1614,0,0,0,0,320,324,0.138551034,0.129891594,0,873,40.28125,168.7967349,28492.3377,0,1,0,0,0,0,0,0,0,41.58064516,26,58.2,0,0,0,0,0,0,16,416,15,873,-1,64240,1,0,95995.72727,307860.2555,1023963,122,10200000,49451.2339,10200000,10100000,normal,0
192.168.220.130-192.168.220.1-80-61857-6,192.168.220.1,61857,192.168.220.130,80,6,28-04-2025 15:28,2003164,4,6,0,0,0,0,0,0,0,0,0,0,0,4.992102494,222573.7778,263907.0327,502198,14,1502047,500682.3333,1369.181629,502234,499644,2003164,400632.8,223945.9599,502231,30,0,0,0,0,128,132,1.996840998,2.995261496,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-33228-53-17,192.168.220.130,33228,192.168.220.2,53,17,28-04-2025 15:48,27726,1,3,47,185,47,47,47,0,75,47,61.66666667,14.04753834,8367.597201,144.2689173,9242,14053.31274,25425,112,0,0,0,0,0,27726,13863,16509.52913,25537,2189,0,0,0,0,8,24,36.06722932,108.2016879,47,75,55.8,12.77497554,163.2,0,0,0,0,0,0,0,0,3,69.75,47,61.66666667,0,0,0,0,0,0,1,47,3,185,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-50925-53-17,192.168.220.130,50925,192.168.220.2,53,17,28-04-2025 15:47,23169,1,3,32,140,32,32,32,0,60,32,46.66666667,14.04753834,7423.71272,172.6444819,7723,13304.813,23086,0,0,0,0,0,0,23169,11584.5,16382.95701,23169,0,0,0,0,0,8,24,43.16112046,129.4833614,32,60,40.8,12.77497554,163.2,0,0,0,0,0,0,0,0,3,51,32,46.66666667,0,0,0,0,0,0,1,32,3,140,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
142.250.183.206-192.168.220.130-443-33440-6,192.168.220.130,33440,142.250.183.206,443,6,28-04-2025 15:49,351092,19,20,1618,13256,517,0,85.15789474,133.4962601,3218,0,662.8,1169.44551,42364.96417,111.0819956,9239.263158,20060.76614,85223,36,341269,18959.38889,26608.17619,85834,140,347973,18314.36842,25902.3552,85942,169,0,0,0,0,380,424,54.11686965,56.96512595,0,3218,371.85,872.6352823,761492.3359,0,1,0,0,0,0,0,0,1,381.3846154,85.15789474,662.8,0,0,0,0,0,0,19,1618,20,13256,-1,64240,12,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-62115-6,192.168.220.1,62115,192.168.220.130,80,6,28-04-2025 15:28,2004307,4,6,0,0,0,0,0,0,0,0,0,0,0,4.989255638,222700.7778,263997.4696,501304,19,1503228,501076,235.7435047,501346,500911,2004307,400861.4,224025.2496,501323,113,0,0,0,0,128,132,1.995702255,2.993553383,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.250.183.67-192.168.220.130-80-46936-6,192.168.220.130,46936,142.250.183.67,80,6,28-04-2025 15:47,114511434,43,41,6602,8918,413,0,153.5348837,201.8082953,702,0,217.5121951,280.2710404,135.5323172,0.733551202,1379655.831,3111615.643,10200000,31,114000000,2725992.214,3951345.075,10200000,192,115000000,2862785.85,4196691.993,11100000,697,0,0,0,0,860,844,0.375508353,0.358042848,0,702,182.5882353,243.2966196,59193.2451,0,1,0,0,0,0,0,0,0,184.7619048,153.5348837,217.5121951,0,0,0,0,0,0,43,6602,41,8918,-1,64240,16,0,2092497.6,3931249.452,12900000,254,9358605.9,1636804.317,10200000,6132209,normal,0
192.168.220.130-104.22.59.181-57456-443-6,192.168.220.130,57456,104.22.59.181,443,6,28-04-2025 15:49,1711940,34,36,1532,125444,517,0,45.05882353,103.4929191,15359,0,3484.555556,4565.429859,74170.82374,40.8892835,24810.72464,99281.17841,738949,0,1697402,51436.42424,140013.9527,738949,59,1711842,48909.77143,137553.8666,739594,0,0,0,0,0,680,744,19.86050913,21.02877437,0,15359,1788.394366,3664.43555,13400000,0,1,0,0,0,0,0,0,1,1813.942857,45.05882353,3484.555556,0,0,0,0,0,0,34,1532,36,125444,-1,64240,10,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-49165-53-17,192.168.220.130,49165,192.168.220.2,53,17,28-04-2025 15:47,19267,0,2,0,148,0,0,0,0,97,51,74,32.52691193,7681.528001,103.8044324,19267,0,19267,19267,0,0,0,0,0,19267,19267,0,19267,19267,0,0,0,0,0,16,0,103.8044324,51,97,66.33333333,26.55811238,705.3333333,0,0,0,0,0,0,0,0,0,99.5,0,74,0,0,0,0,0,0,0,0,2,148,-1,-1,0,0,0,0,0,0,0,0,0,0,normal,0
142.250.183.67-192.168.220.130-80-60110-6,142.250.183.67,80,192.168.220.130,60110,6,28-04-2025 15:48,9489,1,1,0,0,0,0,0,0,0,0,0,0,0,210.7703657,9489,0,9489,9489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,105.3851828,105.3851828,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,normal,0
142.250.192.3-192.168.220.130-443-40702-6,192.168.220.130,40702,142.250.192.3,443,6,28-04-2025 15:49,194201,9,8,792,3483,517,0,88,172.204094,1426,0,435.375,646.621315,22013.27491,87.53816922,12137.5625,20428.55943,73274,34,173146,21643.25,25580.07947,74052,114,187956,26850.85714,24583.74412,73274,7197,0,0,0,0,180,184,46.34373664,41.19443257,0,1426,237.5,468.7193127,219697.7941,0,1,0,0,0,0,0,0,0,251.4705882,88,435.375,0,0,0,0,0,0,9,792,8,3483,-1,64240,4,0,0,0,0,0,0,0,0,0,normal,0
142.250.182.194-192.168.220.130-443-52526-6,192.168.220.130,52526,142.250.182.194,443,6,28-04-2025 15:48,1108207,14,14,1869,4199,985,0,133.5,280.8746641,3045,0,299.9285714,812.792098,5475.511344,25.26603784,41044.7037,138714.8303,710219,0,1093738,84133.69231,194686.7605,710219,257,1106894,85145.69231,194233.4105,710879,0,0,0,0,0,280,304,12.63301892,12.63301892,0,3045,209.2413793,593.2060384,351893.4039,0,1,0,0,0,0,0,0,1,216.7142857,133.5,299.9285714,0,0,0,0,0,0,14,1869,14,4199,-1,64240,8,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-37983-53-17,192.168.220.130,37983,192.168.220.2,53,17,28-04-2025 15:49,27916,1,3,41,255,41,41,41,0,125,41,85,42.14261501,10603.23829,143.2870039,9305.333333,15534.01276,27242,225,0,0,0,0,0,27916,13958,19104.61101,27467,449,0,0,0,0,8,24,35.82175097,107.4652529,41,125,67.4,38.32492661,1468.8,0,0,0,0,0,0,0,0,3,84.25,41,85,0,0,0,0,0,0,1,41,3,255,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-63383-6,192.168.220.1,63383,192.168.220.130,80,6,28-04-2025 15:28,2005049,4,6,0,0,0,0,0,0,0,0,0,0,0,4.987409285,222783.2222,264143.4746,502196,31,1502768,500922.6667,803.3805657,501585,500029,2005049,401009.8,224150.9153,502236,39,0,0,0,0,128,132,1.994963714,2.992445571,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
